Company,TypeName,Inches,Price_euros,Ram (GB),Weight (kg),HDD (GB),SSD (GB),Hybrid (GB),Flash Storage (GB),Total_Storage (GB),OpSys_Clean,Screen_Width,Screen_Height,Touchscreen,Cpu_Speed_GHz,Cpu_Brand,Cpu_Name,Gpu_Brand,Gpu_Name
HP,Ultrabook,13.3,2049.0,16,1.3,0.0,512.0,0.0,0.0,512.0,Windows,3840,2160,0,2.7,Intel,Core i7 7500U,Intel,HD Graphics 620
Dell,Notebook,15.6,750.0,8,2.18,0.0,256.0,0.0,0.0,256.0,Windows,1920,1080,0,2.5,Intel,Core i5 7200U,Intel,HD Graphics 620
HP,Notebook,14.0,1030.99,4,1.54,500.0,0.0,0.0,0.0,500.0,Windows,1920,1080,0,2.3,Intel,Core i5 6200U,Intel,HD Graphics 520
HP,Workstation,15.6,1495.0,8,1.9,0.0,256.0,0.0,0.0,256.0,Windows,1920,1080,0,2.5,Intel,Core i7 6500U,AMD,FirePro W4190M
Lenovo,Notebook,14.0,1199.0,8,1.7,0.0,180.0,0.0,0.0,180.0,Windows,1920,1080,0,2.3,Intel,Core i5 6200U,Intel,HD Graphics 520
HP,Notebook,13.3,615.0,4,1.29,0.0,0.0,0.0,32.0,32.0,Chrome OS,3200,1800,0,1.5,Intel,Pentium Dual Core 4405Y,Intel,HD Graphics 515
Acer,Notebook,15.6,387.0,4,2.4,500.0,0.0,0.0,0.0,500.0,Windows,1366,768,0,2.2,AMD,A8-Series 7410,AMD,Radeon R5
Dell,Notebook,15.6,393.49,4,2.2,500.0,0.0,0.0,0.0,500.0,Linux,1366,768,0,1.6,Intel,Pentium Quad Core N3700,Intel,HD Graphics
HP,Notebook,15.6,345.99,4,1.86,1024.0,0.0,0.0,0.0,1024.0,No OS,1366,768,0,2.0,Intel,Core i3 6006U,Intel,HD Graphics 520
Asus,Gaming,17.3,1599.0,8,2.7,1024.0,256.0,0.0,0.0,1280.0,Windows,1920,1080,0,2.8,Intel,Core i7 7700HQ,Nvidia,GeForce GTX 1060
Dell,Ultrabook,13.3,818.35,4,1.4,0.0,256.0,0.0,0.0,256.0,Windows,1920,1080,0,1.6,Intel,Core i5 8250U,AMD,Radeon 530
HP,Netbook,12.5,1599.0,4,2.4,0.0,128.0,0.0,0.0,128.0,Windows,1366,768,0,2.3,Intel,Core i5 6200U,Intel,HD Graphics 520
Acer,Notebook,15.6,799.0,8,2.4,1024.0,256.0,0.0,0.0,1280.0,Windows,1920,1080,0,2.5,Intel,Core i5 7200U,Nvidia,GeForce GTX 950M
Dell,Notebook,15.6,638.8,8,2.36,1024.0,0.0,0.0,0.0,1024.0,Windows,1920,1080,0,2.5,Intel,Core i5 7200U,AMD,Radeon R7 M445
MSI,Gaming,17.3,1599.0,8,2.6,0.0,256.0,0.0,0.0,256.0,Windows,1920,1080,0,2.6,Intel,Core i7 6700HQ,Nvidia,GeForce GTX 965M
HP,Notebook,15.6,500.0,4,1.96,1024.0,0.0,0.0,0.0,1024.0,Windows,1366,768,0,1.6,Intel,Pentium Quad Core N3710,Intel,HD Graphics 405
Asus,Gaming,17.3,2299.0,16,4.3,1024.0,128.0,0.0,0.0,1152.0,Windows,1920,1080,0,2.6,Intel,Core i7 6700HQ,Nvidia,GeForce GTX 980M
Dell,Ultrabook,12.5,1135.15,4,1.5,500.0,0.0,0.0,0.0,500.0,Windows,1366,768,0,2.3,Intel,Core i3 6100U,Intel,HD Graphics 520
Dell,Ultrabook,12.5,1166.97,4,1.5,0.0,128.0,0.0,0.0,128.0,Windows,1366,768,0,2.3,Intel,Core i3 6100U,Intel,HD Graphics 520
Acer,Notebook,15.6,209.0,4,2.2,0.0,16.0,0.0,0.0,16.0,Chrome OS,1366,768,0,1.5,Intel,Celeron Dual Core 3205U,Intel,HD Graphics
HP,Workstation,17.3,2899.0,8,3.0,1024.0,0.0,0.0,0.0,1024.0,Windows,1920,1080,0,2.6,Intel,Core i7 6700HQ,AMD,FirePro W6150M
Lenovo,Gaming,15.6,1199.0,16,2.4,0.0,512.0,0.0,0.0,512.0,Windows,1920,1080,0,2.8,Intel,Core i7 7700HQ,Nvidia,GeForce GTX 1050 Ti
Dell,Ultrabook,12.5,1413.1,8,1.5,0.0,256.0,0.0,0.0,256.0,Windows,1366,768,0,2.3,Intel,Core i5 6200U,Intel,HD Graphics 520
MSI,Gaming,17.3,1511.19,8,2.9,1024.0,128.0,0.0,0.0,1152.0,Windows,1920,1080,0,2.6,Intel,Core i7 6700HQ,Nvidia,GeForce GTX 960M
Lenovo,2 in 1 Convertible,15.6,867.0,4,2.1,0.0,256.0,0.0,0.0,256.0,Windows,1920,1080,1,2.3,Intel,Core i5 6200U,Intel,HD Graphics 520
HP,Notebook,15.6,398.0,4,2.1,1024.0,0.0,0.0,0.0,1024.0,Windows,1920,1080,0,2.5,AMD,A6-Series 9220,AMD,Radeon R4
Asus,Gaming,15.6,1339.0,16,2.59,1024.0,128.0,0.0,0.0,1152.0,Windows,1920,1080,0,2.6,Intel,Core i7 6700HQ,Nvidia,GeForce GTX 960M
HP,Notebook,13.3,1699.0,8,1.16,0.0,256.0,0.0,0.0,256.0,Windows,3200,1800,1,1.1,Intel,Core M 6Y54,Intel,HD Graphics 515
Dell,Notebook,15.6,769.15,4,2.24,500.0,0.0,0.0,0.0,500.0,Windows,1366,768,0,2.3,Intel,Core i5 6200U,AMD,Radeon R5 M315
Lenovo,Notebook,15.6,429.0,4,2.1,0.0,128.0,0.0,0.0,128.0,Windows,1366,768,0,2.0,Intel,Core i3 6006U,Intel,HD Graphics 520
HP,Ultrabook,13.3,1969.0,8,1.16,0.0,512.0,0.0,0.0,512.0,Windows,1920,1080,0,2.5,Intel,Core i7 6500U,Intel,HD Graphics 520
Lenovo,2 in 1 Convertible,10.1,549.0,4,0.69,0.0,0.0,0.0,64.0,64.0,Android,1920,1200,1,1.44,Intel,Atom x5-Z8550,Intel,HD Graphics 400
Dell,Ultrabook,13.3,1379.0,8,1.23,0.0,256.0,0.0,0.0,256.0,Windows,1920,1080,0,2.4,Intel,Core i7 7560U,Intel,Iris Plus Graphics 640
Lenovo,Gaming,17.3,2749.99,16,4.6,0.0,256.0,1024.0,0.0,1280.0,Windows,1920,1080,0,2.7,Intel,Core i7 6820HK,Nvidia,GeForce GTX 980M
Razer,Ultrabook,12.5,1029.0,8,1.25,0.0,256.0,0.0,0.0,256.0,Windows,3840,2160,1,2.5,Intel,Core i7 6500U,Intel,HD Graphics 520
Toshiba,Ultrabook,13.3,2226.0,16,1.05,0.0,512.0,0.0,0.0,512.0,Windows,1920,1080,0,2.7,Intel,Core i7 7500U,Intel,HD Graphics 620
Asus,Gaming,17.3,1312.49,8,3.52,1024.0,128.0,0.0,0.0,1152.0,Windows,1920,1080,0,2.6,Intel,Core i7 6700HQ,Nvidia,GeForce GTX 960M
Vero,Notebook,13.3,196.0,4,1.35,0.0,0.0,0.0,32.0,32.0,Windows,1920,1080,0,1.44,Intel,Atom X5-Z8350,Intel,HD Graphics 400
HP,Notebook,13.3,1690.0,8,1.16,0.0,256.0,0.0,0.0,256.0,Windows,1920,1080,0,2.3,Intel,Core i5 6200U,Intel,HD Graphics 520
HP,Notebook,14.0,1513.0,8,1.43,0.0,256.0,0.0,0.0,256.0,Windows,1920,1080,0,2.3,Intel,Core i5 6200U,Intel,HD Graphics 520
Dell,Notebook,15.6,523.63,4,2.09,500.0,0.0,0.0,0.0,500.0,Linux,1366,768,0,2.3,Intel,Core i5 6200U,Intel,HD Graphics 520
Asus,Notebook,15.6,435.0,4,2.0,1024.0,0.0,0.0,0.0,1024.0,Windows,1366,768,0,2.4,Intel,Core i3 7100U,Intel,HD Graphics 620
Lenovo,2 in 1 Convertible,14.0,1669.0,8,1.8,0.0,256.0,0.0,0.0,256.0,Windows,1920,1080,1,2.5,Intel,Core i7 6500U,Intel,HD Graphics 520
Lenovo,2 in 1 Convertible,10.1,479.0,4,0.69,0.0,0.0,0.0,64.0,64.0,Windows,1920,1200,1,1.44,Intel,Atom x5-Z8550,Intel,HD Graphics 400
HP,Ultrabook,12.5,1895.0,8,1.26,0.0,256.0,0.0,0.0,256.0,Windows,1366,768,0,2.4,Intel,Core i5 6300U,Intel,HD Graphics 520
Lenovo,Gaming,15.6,989.0,8,2.4,1024.0,128.0,0.0,0.0,1152.0,No OS,1920,1080,0,2.5,Intel,Core i5 7300HQ,Nvidia,GeForce GTX 1060
HP,Gaming,17.3,1129.0,8,3.35,1024.0,128.0,0.0,0.0,1152.0,Windows,1920,1080,0,2.3,Intel,Core i5 6300HQ,Nvidia,GeForce GTX 1060
HP,Notebook,15.6,629.0,8,2.04,2048.0,0.0,0.0,0.0,2048.0,Windows,1366,768,0,2.7,Intel,Core i7 7500U,Intel,HD Graphics 620
Lenovo,2 in 1 Convertible,14.0,2050.38,8,1.8,0.0,512.0,0.0,0.0,512.0,Windows,1920,1080,1,2.6,Intel,Core i7 6600U,Nvidia,Quadro M500M
Asus,Notebook,14.0,278.0,4,1.5,0.0,0.0,0.0,32.0,32.0,Windows,1366,768,0,1.1,Intel,Celeron Dual Core N3350,Intel,HD Graphics 500
HP,Ultrabook,15.6,752.0,8,1.84,0.0,256.0,0.0,0.0,256.0,Windows,1920,1080,0,2.7,Intel,Core i7 7500U,Intel,HD Graphics 620
Acer,Notebook,15.6,616.0,4,2.23,1024.0,0.0,0.0,0.0,1024.0,Windows,1920,1080,0,2.5,Intel,Core i5 7200U,Nvidia,GeForce 940MX
Lenovo,Notebook,15.6,1099.0,16,2.5,0.0,0.0,1024.0,0.0,1024.0,Windows,1920,1080,0,2.5,Intel,Core i7 6500U,AMD,Radeon R7 M360
HP,Workstation,17.3,3949.4,8,3.0,0.0,256.0,0.0,0.0,256.0,Windows,1920,1080,0,2.6,Intel,Core i7 6700HQ,Nvidia,Quadro M3000M
Dell,Notebook,15.6,784.0,8,2.5,1024.0,0.0,0.0,0.0,1024.0,Windows,1366,768,0,2.5,Intel,Core i5 7200U,AMD,Radeon R7 M445
MSI,Gaming,17.3,2399.0,16,3.78,1024.0,256.0,0.0,0.0,1280.0,Windows,1920,1080,0,2.7,Intel,Core i7 6820HQ,Nvidia,GeForce GTX 980M
HP,Ultrabook,15.6,2171.72,8,1.88,0.0,256.0,0.0,0.0,256.0,Windows,1920,1080,0,2.5,Intel,Core i7 6500U,Intel,HD Graphics 520
Lenovo,2 in 1 Convertible,14.0,2440.0,16,2.8,0.0,512.0,0.0,0.0,512.0,Windows,2560,1440,1,2.6,Intel,Core i7 6600U,Intel,HD Graphics 520
MSI,Gaming,15.6,1142.8,8,2.4,1024.0,128.0,0.0,0.0,1152.0,Windows,1920,1080,0,2.8,Intel,Core i7 7700HQ,Nvidia,GeForce GTX 1050
HP,2 in 1 Convertible,13.3,1629.0,8,1.48,0.0,256.0,0.0,0.0,256.0,Windows,1920,1080,1,2.4,Intel,Core i5 6300U,Intel,HD Graphics 520
HP,Workstation,15.6,2229.0,8,2.59,0.0,256.0,0.0,0.0,256.0,Windows,1920,1080,0,2.6,Intel,Core i7 6700HQ,Nvidia,Quadro M1000M
HP,2 in 1 Convertible,13.3,1799.0,8,1.48,0.0,256.0,0.0,0.0,256.0,Windows,2560,1440,1,2.6,Intel,Core i7 6600U,Intel,HD Graphics 520
HP,Workstation,15.6,1899.0,8,2.0,0.0,256.0,0.0,0.0,256.0,Windows,1920,1080,0,2.6,Intel,Core i7 6700HQ,Nvidia,Quadro M1000M
HP,Ultrabook,12.5,2296.95,8,1.26,0.0,256.0,0.0,0.0,256.0,Windows,1920,1080,0,2.5,Intel,Core i7 6500U,Intel,HD Graphics 520
Dell,Notebook,15.6,1009.9,8,2.18,0.0,256.0,0.0,0.0,256.0,Windows,1920,1080,0,2.7,Intel,Core i7 7500U,Nvidia,GeForce 940MX
HP,Notebook,15.6,1579.0,8,1.88,0.0,256.0,0.0,0.0,256.0,Windows,1920,1080,0,2.3,Intel,Core i5 6200U,Intel,HD Graphics 520
Lenovo,2 in 1 Convertible,14.0,2339.0,8,1.27,0.0,256.0,0.0,0.0,256.0,Windows,2560,1440,1,2.5,Intel,Core i7 6500U,Intel,HD Graphics 520
Lenovo,Notebook,15.6,339.0,4,1.9,1024.0,0.0,0.0,0.0,1024.0,No OS,1366,768,0,2.0,Intel,Core i3 6006U,Intel,HD Graphics 520
HP,Notebook,15.6,297.0,4,1.86,500.0,0.0,0.0,0.0,500.0,Windows,1366,768,0,1.8,AMD,E-Series 7110,AMD,Radeon R2 Graphics
Lenovo,Notebook,15.6,599.0,8,2.32,1024.0,0.0,0.0,0.0,1024.0,No OS,1920,1080,0,2.3,Intel,Core i5 6200U,AMD,Radeon R5 M330
Dell,Gaming,15.6,1199.0,8,2.62,1024.0,0.0,0.0,0.0,1024.0,Windows,1920,1080,0,2.8,Intel,Core i7 7700HQ,Nvidia,GeForce GTX 1050Ti
Dell,Notebook,15.6,2250.68,8,2.04,0.0,256.0,0.0,0.0,256.0,Windows,3840,2160,1,2.3,Intel,Core i5 6300HQ,Nvidia,GeForce 960M
HP,Notebook,15.6,478.89,4,1.91,0.0,256.0,0.0,0.0,256.0,Windows,1920,1080,0,2.5,AMD,A6-Series A6-9220,AMD,Radeon 520
MSI,Gaming,17.3,1492.8,16,2.7,1024.0,256.0,0.0,0.0,1280.0,Windows,1920,1080,0,2.8,Intel,Core i7 7700HQ,Nvidia,GeForce GTX 1050 Ti
Lenovo,Ultrabook,14.0,2299.0,12,1.4,0.0,512.0,0.0,0.0,512.0,Windows,1920,1080,0,2.6,Intel,Core i7 6600U,Intel,HD Graphics 520
Lenovo,Notebook,15.6,788.49,8,2.5,0.0,0.0,1024.0,0.0,1024.0,Windows,1920,1080,0,2.3,Intel,Core i5 6200U,AMD,Radeon R5 M330
HP,2 in 1 Convertible,13.3,2041.0,8,1.48,0.0,512.0,0.0,0.0,512.0,Windows,2560,1440,1,2.6,Intel,Core i7 6600U,Intel,HD Graphics 520
Lenovo,Ultrabook,14.0,1499.0,8,1.7,0.0,256.0,0.0,0.0,256.0,Windows,1920,1080,0,2.6,Intel,Core i7 6600U,Intel,HD Graphics 520
MSI,Gaming,14.0,1769.0,16,1.7,1024.0,256.0,0.0,0.0,1280.0,Windows,1920,1080,0,2.6,Intel,Core i7 6700HQ,Nvidia,GeForce GTX 970M
HP,Gaming,15.6,899.0,8,2.62,1024.0,0.0,0.0,0.0,1024.0,Windows,1920,1080,0,2.8,Intel,Core i7 7700HQ,Nvidia,GeForce GTX 1050
Lenovo,Notebook,15.6,459.0,8,2.2,1024.0,0.0,0.0,0.0,1024.0,Windows,1366,768,0,2.0,Intel,Core i3 6006U,Intel,HD Graphics 520
HP,Notebook,15.6,476.99,4,2.1,500.0,0.0,0.0,0.0,500.0,No OS,1366,768,0,2.3,Intel,Core i5 6200U,Intel,HD Graphics 520
Dell,Gaming,15.6,1498.0,8,2.62,1024.0,128.0,0.0,0.0,1152.0,Windows,3840,2160,0,2.8,Intel,Core i7 7700HQ,Nvidia,GeForce GTX 1050 Ti
Lenovo,Notebook,15.6,1390.0,8,1.95,0.0,256.0,0.0,0.0,256.0,Windows,1920,1080,0,2.5,Intel,Core i5 7200U,Intel,HD Graphics 620
Lenovo,Notebook,15.6,468.0,4,2.2,1024.0,0.0,0.0,0.0,1024.0,Windows,1920,1080,0,2.0,Intel,Core i3 6006U,Nvidia,GeForce 920MX
HP,Notebook,14.0,249.0,2,1.44,0.0,0.0,0.0,32.0,32.0,Windows,1366,768,0,1.6,Intel,Celeron Dual Core N3060,Intel,HD Graphics 400
MSI,Gaming,15.6,839.0,8,2.2,1024.0,0.0,0.0,0.0,1024.0,Windows,1920,1080,0,2.7,Intel,Core i7 7500U,Nvidia,GeForce GTX 1050
HP,Notebook,15.6,679.0,8,1.96,0.0,256.0,0.0,0.0,256.0,Windows,1920,1080,0,2.5,Intel,Core i7 6500U,Intel,HD Graphics 520
HP,Notebook,15.6,1159.0,16,2.1,0.0,512.0,0.0,0.0,512.0,Windows,1920,1080,0,1.8,Intel,Core i7 8550U,Intel,UHD Graphics 620
Asus,Notebook,15.6,369.0,4,2.2,500.0,0.0,0.0,0.0,500.0,Windows,1366,768,0,1.6,Intel,Celeron Dual Core N3050,Intel,HD Graphics
Lenovo,Notebook,15.6,398.0,4,2.1,500.0,0.0,0.0,0.0,500.0,No OS,1366,768,0,2.3,Intel,Core i5 6200U,Intel,HD Graphics 520
Lenovo,Notebook,15.6,709.0,8,2.2,1024.0,0.0,0.0,0.0,1024.0,No OS,1920,1080,0,2.7,Intel,Core i7 7500U,Nvidia,GeForce 940MX
Asus,Notebook,14.0,769.0,4,2.0,0.0,256.0,0.0,0.0,256.0,Windows,1920,1080,0,2.4,Intel,Core i3 7100U,Intel,HD Graphics 620
Lenovo,Notebook,15.6,825.0,4,2.32,0.0,0.0,1024.0,0.0,1024.0,Windows,1920,1080,0,2.5,Intel,Core i7 6500U,Intel,HD Graphics 520
Lenovo,Gaming,15.6,1305.0,16,3.31,0.0,512.0,0.0,0.0,512.0,Windows,1920,1080,0,2.6,Intel,Core i7 6700HQ,Nvidia,GeForce GTX 960
MSI,Gaming,15.6,2153.37,16,1.91,1024.0,128.0,0.0,0.0,1152.0,Windows,1920,1080,0,2.6,Intel,Core i7 6700HQ,Nvidia,GeForce GTX 970M
HP,Notebook,15.6,650.0,4,2.07,500.0,0.0,0.0,0.0,500.0,Windows,1366,768,0,2.3,Intel,Core i3 6100U,Intel,HD Graphics 520
Lenovo,2 in 1 Convertible,14.0,1637.0,8,1.36,0.0,256.0,0.0,0.0,256.0,Windows,2560,1440,1,2.3,Intel,Core i5 6200U,Intel,HD Graphics 520
Lenovo,Ultrabook,15.6,831.0,6,1.54,0.0,256.0,0.0,0.0,256.0,Windows,1920,1080,0,2.7,Intel,Core i7 7500U,Nvidia,GeForce 920M
Dell,Notebook,15.6,895.01,8,1.98,0.0,256.0,0.0,0.0,256.0,Linux,1920,1080,0,2.7,Intel,Core i7 7500U,Nvidia,GeForce GT 940MX
Acer,Notebook,15.6,333.0,4,2.1,500.0,0.0,0.0,0.0,500.0,Windows,1366,768,0,2.0,Intel,Celeron Dual Core N3350,Intel,HD Graphics 500
HP,Notebook,15.6,799.0,6,2.18,1024.0,0.0,0.0,0.0,1024.0,Windows,1920,1080,0,2.6,Intel,Core i7 6700HQ,Nvidia,GeForce GTX 960M
Asus,Gaming,15.6,909.0,8,2.591,1024.0,256.0,0.0,0.0,1280.0,Windows,1920,1080,0,2.6,Intel,Core i7 6700HQ,Nvidia,GeForce GTX 960M
Dell,2 in 1 Convertible,15.6,1179.0,16,2.09,0.0,512.0,0.0,0.0,512.0,Windows,1920,1080,1,2.7,Intel,Core i7 7500U,Intel,HD Graphics 620
Acer,Notebook,15.6,691.0,4,2.23,0.0,256.0,0.0,0.0,256.0,Windows,1920,1080,0,2.5,Intel,Core i5 7200U,Nvidia,GeForce 940MX
Dell,Ultrabook,13.3,1099.0,8,1.23,0.0,256.0,0.0,0.0,256.0,Linux,3200,1800,1,2.4,Intel,Core i5 6300U,Intel,HD Graphics 520
Acer,Gaming,17.3,2599.0,16,4.2,1024.0,256.0,0.0,0.0,1280.0,Windows,1920,1080,0,2.8,Intel,Core i7 7700HQ,Nvidia,GeForce GTX 1070
Lenovo,Gaming,15.6,819.0,8,2.4,1024.0,0.0,0.0,0.0,1024.0,Windows,1920,1080,0,2.5,Intel,Core i5 7300HQ,Nvidia,GeForce GTX 1050
Samsung,2 in 1 Convertible,12.3,659.0,4,1.15,0.0,0.0,0.0,32.0,32.0,Chrome OS,2400,1600,1,2.0,Samsung,Cortex A72&A53,ARM,Mali T860 MP4
HP,Notebook,15.6,485.0,4,1.86,500.0,0.0,0.0,0.0,500.0,Windows,1366,768,0,2.5,Intel,Core i5 7200U,Intel,HD Graphics 620
Apple,Ultrabook,12.0,1163.0,8,0.92,0.0,0.0,0.0,256.0,256.0,MacOS,2304,1440,0,1.1,Intel,Core M,Intel,HD Graphics 5300
Dell,2 in 1 Convertible,13.3,1199.0,8,1.6,0.0,256.0,0.0,0.0,256.0,Windows,1920,1080,1,2.5,Intel,Core i5 7200U,Intel,HD Graphics 620
HP,Notebook,15.6,1327.0,12,2.21,1024.0,128.0,0.0,0.0,1152.0,Windows,1920,1080,0,2.8,Intel,Core i7 7700HQ,Nvidia,GeForce GTX 1050
Lenovo,Notebook,15.6,368.0,4,1.9,1024.0,0.0,0.0,0.0,1024.0,No OS,1366,768,0,2.0,Intel,Core i3 6006U,AMD,Radeon R5 M430
Asus,Gaming,17.3,2150.0,16,4.3,1024.0,512.0,0.0,0.0,1536.0,Windows,1920,1080,0,2.6,Intel,Core i7 6700HQ,Nvidia,GeForce GTX 980M
Acer,Notebook,15.6,272.0,4,2.1,1024.0,0.0,0.0,0.0,1024.0,Linux,1366,768,0,2.0,Intel,Celeron Dual Core N3350,Intel,HD Graphics 500
MSI,Gaming,17.3,2048.9,16,2.43,1024.0,256.0,0.0,0.0,1280.0,Windows,1920,1080,0,2.8,Intel,Core i7 7700HQ,Nvidia,GeForce GTX 1060
Dell,Notebook,15.6,499.0,4,2.3,0.0,128.0,0.0,0.0,128.0,Windows,1366,768,0,2.0,Intel,Core i3 6006U,AMD,Radeon R7 M440
Lenovo,Notebook,15.6,629.0,8,2.2,500.0,0.0,0.0,0.0,500.0,No OS,1366,768,0,2.5,Intel,Core i7 6500U,Nvidia,GeForce 920MX
Dell,2 in 1 Convertible,15.6,1285.0,16,2.0,0.0,512.0,0.0,0.0,512.0,Windows,1920,1080,1,1.8,Intel,Core i7 8550U,Intel,UHD Graphics 620
Dell,Ultrabook,13.3,2680.0,16,1.2,0.0,512.0,0.0,0.0,512.0,Windows,3200,1800,1,2.7,Intel,Core i7 7500U,Intel,HD Graphics 620
Asus,Gaming,15.6,1169.0,8,2.2,1024.0,0.0,0.0,0.0,1024.0,Windows,1920,1080,0,2.6,Intel,Core i7 6700HQ,Nvidia,GeForce GTX 1060
Dell,Notebook,15.6,889.0,8,2.36,0.0,256.0,0.0,0.0,256.0,Windows,1920,1080,0,2.5,Intel,Core i5 7200U,AMD,Radeon R7 M445
HP,Notebook,15.6,579.0,8,1.91,0.0,256.0,0.0,0.0,256.0,Windows,1366,768,0,2.5,Intel,Core i5 7200U,Intel,HD Graphics 620
Lenovo,Notebook,15.6,299.0,4,2.2,500.0,0.0,0.0,0.0,500.0,Windows,1366,768,0,2.2,AMD,E-Series 9000,AMD,Radeon R2 Graphics
Acer,Notebook,17.3,629.0,8,3.3,1024.0,0.0,0.0,0.0,1024.0,Windows,1600,900,0,2.0,Intel,Core i3 6006U,Nvidia,GeForce 940MX
Asus,Gaming,15.6,2449.0,16,2.2,1024.0,256.0,0.0,0.0,1280.0,Windows,1920,1080,0,2.8,Intel,Core i7 7700HQ,Nvidia,GeForce GTX 1070
Apple,Ultrabook,12.0,1279.0,8,0.92,0.0,0.0,0.0,512.0,512.0,MacOS,2304,1440,0,1.2,Intel,Core M,Intel,HD Graphics 515
Asus,Notebook,15.6,1749.0,16,2.2,1024.0,128.0,0.0,0.0,1152.0,Windows,1920,1080,0,2.8,Intel,Core i7 7700HQ,Nvidia,GeForce GTX 1060
MSI,Gaming,17.3,1948.99,16,2.43,1024.0,256.0,0.0,0.0,1280.0,Windows,1920,1080,0,2.6,Intel,Core i7 6700HQ,Nvidia,GeForce GTX 1060
Dell,2 in 1 Convertible,15.6,999.0,8,2.191,0.0,256.0,0.0,0.0,256.0,Windows,1920,1080,1,2.5,Intel,Core i5 7200U,Intel,HD Graphics 620
Asus,Gaming,17.3,1949.0,16,2.9,1024.0,256.0,0.0,0.0,1280.0,Windows,1920,1080,0,2.8,Intel,Core i7 7700HQ,Nvidia,GeForce GTX 1060
Acer,Netbook,11.6,174.0,2,1.3,0.0,32.0,0.0,0.0,32.0,Chrome OS,1366,768,0,1.5,Intel,Celeron Dual Core 3205U,Intel,HD Graphics
Acer,Notebook,17.3,598.0,4,3.3,1024.0,0.0,0.0,0.0,1024.0,Windows,1600,900,0,2.0,Intel,Core i3 6006U,Nvidia,GeForce 940MX
Lenovo,Notebook,17.3,539.0,8,2.8,1024.0,0.0,0.0,0.0,1024.0,No OS,1600,900,0,2.5,Intel,Core i5 7200U,Intel,HD Graphics 620
Lenovo,Gaming,15.6,1272.0,8,2.6,1024.0,128.0,0.0,0.0,1152.0,Windows,1920,1080,0,2.6,Intel,Core i7 6700HQ,Nvidia,GeForce GTX 960<U+039C>
Acer,2 in 1 Convertible,14.0,1149.0,8,1.2,0.0,256.0,0.0,0.0,256.0,Windows,1920,1080,1,1.3,Intel,Core i7 7Y75,Intel,HD Graphics 615
Lenovo,Notebook,15.6,1529.0,8,2.3,0.0,256.0,0.0,0.0,256.0,Windows,1920,1080,0,2.6,Intel,Core i7 6600U,Intel,HD Graphics 520
MSI,Gaming,15.6,1476.11,8,2.2,1024.0,128.0,0.0,0.0,1152.0,Windows,1920,1080,0,2.6,Intel,Core i7 6700HQ,Nvidia,GeForce GTX 1060
HP,Notebook,15.6,529.0,6,2.1,1024.0,0.0,0.0,0.0,1024.0,Windows,1920,1080,0,2.7,AMD,A12-Series 9720P,AMD,Radeon 530
Dell,Ultrabook,12.5,1713.37,8,1.26,0.0,256.0,0.0,0.0,256.0,Windows,1920,1080,1,2.4,Intel,Core i5 6300U,Intel,HD Graphics 520
Dell,2 in 1 Convertible,15.0,509.0,4,2.08,500.0,0.0,0.0,0.0,500.0,Windows,1920,1080,1,2.4,Intel,Core i3 7100U,Intel,HD Graphics 620
Asus,Notebook,15.6,309.0,4,2.65,1024.0,0.0,0.0,0.0,1024.0,Windows,1366,768,0,1.6,Intel,Pentium Quad Core N3710,Intel,HD Graphics 405
Dell,Ultrabook,13.3,1477.0,8,1.29,0.0,256.0,0.0,0.0,256.0,Windows,3200,1800,1,2.7,Intel,Core i7 7500U,Intel,HD Graphics 620
Dell,Notebook,15.6,521.86,4,2.18,1024.0,0.0,0.0,0.0,1024.0,Linux,1366,768,0,2.5,Intel,Core i5 7200U,Intel,HD Graphics 520
Lenovo,Gaming,15.6,1029.0,16,2.6,1024.0,128.0,0.0,0.0,1152.0,Windows,1920,1080,1,2.6,Intel,Core i7 6700HQ,Nvidia,GeForce GTX 960M
MSI,Gaming,15.6,1149.0,8,2.2,1024.0,128.0,0.0,0.0,1152.0,Windows,1920,1080,0,2.8,Intel,Core i7 7700HQ,Nvidia,GeForce GTX 1050
Lenovo,Netbook,12.5,1650.0,16,1.3,0.0,512.0,0.0,0.0,512.0,Windows,1920,1080,1,2.5,Intel,Core i7 6500U,Intel,HD Graphics 520
Razer,Gaming,14.0,3499.0,16,1.95,0.0,1024.0,0.0,0.0,1024.0,Windows,1920,1080,0,2.8,Intel,Core i7 7700HQ,Nvidia,GeForce GTX 1060
Dell,Notebook,15.6,469.01,8,2.3,1024.0,0.0,0.0,0.0,1024.0,Windows,1366,768,1,2.4,Intel,Core i3 7100U,Intel,HD Graphics 620
MSI,Gaming,17.3,1598.0,16,2.7,1024.0,256.0,0.0,0.0,1280.0,Windows,1920,1080,0,2.8,Intel,Core i7 7700HQ,Nvidia,GeForce GTX 1060
Apple,Ultrabook,11.6,959.0,4,1.08,0.0,0.0,0.0,256.0,256.0,MacOS,1366,768,0,1.6,Intel,Core i5,Intel,HD Graphics 6000
HP,Notebook,15.6,478.0,4,2.1,1024.0,0.0,0.0,0.0,1024.0,Windows,1920,1080,0,2.0,Intel,Core i3 6006U,Intel,HD Graphics 520
HP,Ultrabook,14.0,2198.19,8,1.54,0.0,256.0,0.0,0.0,256.0,Windows,2560,1440,0,2.5,Intel,Core i7 6500U,Intel,HD Graphics 520
